Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
48,0.35,4.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Lin's,4.988724016902526,-0.0137452741606702,0.0001889325617519,-0.0027476978589805
49,0.35,4.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,DM,5.006037944354892,0.0035686532916958,1.2735286316331744e-05,0.000713378350582
0,0.35,0.01,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Reg,5.129510389178307,0.1270410981151108,0.0161394406102932,0.0253956777589953
1,0.35,0.01,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,VIM,5.127877473450652,0.1254081823874555,0.0157272122097253,0.0250692558196198
2,0.35,0.01,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,SNIPE(1),5.19093607307838,0.1884667820151833,0.0355197279231586,0.0376747504181335
3,0.35,0.01,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Lin's,4.973681986081274,-0.0287873049819218,0.0008287089281221,-0.0057546190305155
4,0.35,0.01,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,DM,5.032640060782249,0.0301707697190529,0.0009102753454401,0.0060311753983082
5,0.35,0.1,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Reg,5.129510389178307,0.1270410981151108,0.0161394406102932,0.0253956777589953
6,0.35,0.1,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,VIM,5.127877473450652,0.1254081823874555,0.0157272122097253,0.0250692558196198
7,0.35,0.1,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,SNIPE(1),5.19093607307838,0.1884667820151833,0.0355197279231586,0.0376747504181335
8,0.35,0.1,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Lin's,4.973681986081274,-0.0287873049819218,0.0008287089281221,-0.0057546190305155
9,0.35,0.1,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,DM,5.032640060782249,0.0301707697190529,0.0009102753454401,0.0060311753983082
10,0.35,0.25,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Reg,5.129510389178307,0.1270410981151108,0.0161394406102932,0.0253956777589953
11,0.35,0.25,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,VIM,5.127877473450652,0.1254081823874555,0.0157272122097253,0.0250692558196198
12,0.35,0.25,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,SNIPE(1),5.19093607307838,0.1884667820151833,0.0355197279231586,0.0376747504181335
13,0.35,0.25,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Lin's,4.973681986081274,-0.0287873049819218,0.0008287089281221,-0.0057546190305155
14,0.35,0.25,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,DM,5.032640060782249,0.0301707697190529,0.0009102753454401,0.0060311753983082
15,0.35,0.5,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Reg,5.129510389178307,0.1270410981151108,0.0161394406102932,0.0253956777589953
16,0.35,0.5,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,VIM,5.127877473450652,0.1254081823874555,0.0157272122097253,0.0250692558196198
17,0.35,0.5,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,SNIPE(1),5.19093607307838,0.1884667820151833,0.0355197279231586,0.0376747504181335
18,0.35,0.5,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Lin's,4.973681986081274,-0.0287873049819218,0.0008287089281221,-0.0057546190305155
19,0.35,0.5,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,DM,5.032640060782249,0.0301707697190529,0.0009102753454401,0.0060311753983082
20,0.35,0.75,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Reg,5.129510389178307,0.1270410981151108,0.0161394406102932,0.0253956777589953
21,0.35,0.75,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,VIM,5.127877473450652,0.1254081823874555,0.0157272122097253,0.0250692558196198
22,0.35,0.75,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,SNIPE(1),5.19093607307838,0.1884667820151833,0.0355197279231586,0.0376747504181335
23,0.35,0.75,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Lin's,4.973681986081274,-0.0287873049819218,0.0008287089281221,-0.0057546190305155
24,0.35,0.75,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,DM,5.032640060782249,0.0301707697190529,0.0009102753454401,0.0060311753983082
25,0.35,1.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Reg,5.129510389178307,0.1270410981151108,0.0161394406102932,0.0253956777589953
26,0.35,1.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,VIM,5.127877473450652,0.1254081823874555,0.0157272122097253,0.0250692558196198
27,0.35,1.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,SNIPE(1),5.19093607307838,0.1884667820151833,0.0355197279231586,0.0376747504181335
28,0.35,1.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Lin's,4.973681986081274,-0.0287873049819218,0.0008287089281221,-0.0057546190305155
29,0.35,1.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,DM,5.032640060782249,0.0301707697190529,0.0009102753454401,0.0060311753983082
30,0.35,1.3333333333333333,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Reg,5.129510389178307,0.1270410981151108,0.0161394406102932,0.0253956777589953
31,0.35,1.3333333333333333,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,VIM,5.127877473450652,0.1254081823874555,0.0157272122097253,0.0250692558196198
32,0.35,1.3333333333333333,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,SNIPE(1),5.19093607307838,0.1884667820151833,0.0355197279231586,0.0376747504181335
33,0.35,1.3333333333333333,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Lin's,4.973681986081274,-0.0287873049819218,0.0008287089281221,-0.0057546190305155
34,0.35,1.3333333333333333,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,DM,5.032640060782249,0.0301707697190529,0.0009102753454401,0.0060311753983082
35,0.35,2.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Reg,5.129510389178307,0.1270410981151108,0.0161394406102932,0.0253956777589953
36,0.35,2.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,VIM,5.127877473450652,0.1254081823874555,0.0157272122097253,0.0250692558196198
37,0.35,2.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,SNIPE(1),5.19093607307838,0.1884667820151833,0.0355197279231586,0.0376747504181335
38,0.35,2.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Lin's,4.973681986081274,-0.0287873049819218,0.0008287089281221,-0.0057546190305155
39,0.35,2.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,DM,5.032640060782249,0.0301707697190529,0.0009102753454401,0.0060311753983082
40,0.35,3.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Reg,5.129510389178307,0.1270410981151108,0.0161394406102932,0.0253956777589953
41,0.35,3.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,VIM,5.127877473450652,0.1254081823874555,0.0157272122097253,0.0250692558196198
42,0.35,3.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,SNIPE(1),5.19093607307838,0.1884667820151833,0.0355197279231586,0.0376747504181335
43,0.35,3.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Lin's,4.973681986081274,-0.0287873049819218,0.0008287089281221,-0.0057546190305155
44,0.35,3.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,DM,5.032640060782249,0.0301707697190529,0.0009102753454401,0.0060311753983082
45,0.35,4.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Reg,5.129510389178307,0.1270410981151108,0.0161394406102932,0.0253956777589953
46,0.35,4.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,VIM,5.127877473450652,0.1254081823874555,0.0157272122097253,0.0250692558196198
47,0.35,4.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,SNIPE(1),5.19093607307838,0.1884667820151833,0.0355197279231586,0.0376747504181335
48,0.35,4.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,Lin's,4.973681986081274,-0.0287873049819218,0.0008287089281221,-0.0057546190305155
49,0.35,4.0,10000,1,1,10000-0,5.002469291063196,2,Bernoulli,DM,5.032640060782249,0.0301707697190529,0.0009102753454401,0.0060311753983082
0,0.35,0.01,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Reg,5.156782732752899,0.1543134416897027,0.0238126382861212,0.0308474540694093
1,0.35,0.01,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,VIM,5.168336443482103,0.1658671524189063,0.0275119122515567,0.0331570555995664
2,0.35,0.01,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,SNIPE(1),4.695161901775379,-0.3073073892878168,0.0944378315108938,-0.0614311395847676
