,Unnamed: 0,p,ratio,n,beta,pct,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
1218,3,0.35,2,10000,2,0.0,10000-0,8.698167151381423,28,Bernoulli,Lin's,3.840501670608361,-4.857665480773061,23.59691392309417,-0.5584700082478385
1219,4,0.35,2,10000,2,0.0,10000-0,8.698167151381423,28,Bernoulli,DM,3.9033989107908753,-4.794768240590548,22.98980248097578,-0.551238917020473
1220,5,0.35,2,10000,2,0.25,10000-0,8.698167151381424,28,Bernoulli,Reg,13.928430102434298,5.2302629510528735,27.355650537156315,0.6013063281064005
1221,6,0.35,2,10000,2,0.25,10000-0,8.698167151381424,28,Bernoulli,VIM,15.463523949618136,6.765356798236713,45.77005260744771,0.7777910771882848
1222,7,0.35,2,10000,2,0.25,10000-0,8.698167151381424,28,Bernoulli,SNIPE(2),11.178716018730707,2.480548867349283,6.15312268330781,0.2851806391137617
1223,8,0.35,2,10000,2,0.25,10000-0,8.698167151381424,28,Bernoulli,Lin's,3.84050167060836,-4.857665480773065,23.59691392309421,-0.5584700082478388
1224,9,0.35,2,10000,2,0.25,10000-0,8.698167151381424,28,Bernoulli,DM,3.931614395343891,-4.766552756037534,22.72002517608901,-0.5479950744888272
1225,10,0.35,2,10000,2,0.5,10000-0,8.698167151381424,28,Bernoulli,Reg,13.928430102434298,5.2302629510528735,27.355650537156315,0.6013063281064005
1226,11,0.35,2,10000,2,0.5,10000-0,8.698167151381424,28,Bernoulli,VIM,15.556129007986316,6.857961856604891,47.03164082664761,0.7884375796935248
1227,12,0.35,2,10000,2,0.5,10000-0,8.698167151381424,28,Bernoulli,SNIPE(2),10.898634041264604,2.200466889883179,4.842054533472151,0.2529805246998163
1228,13,0.35,2,10000,2,0.5,10000-0,8.698167151381424,28,Bernoulli,Lin's,3.84050167060836,-4.857665480773065,23.59691392309421,-0.5584700082478388
1229,14,0.35,2,10000,2,0.5,10000-0,8.698167151381424,28,Bernoulli,DM,3.959829879896908,-4.738337271484516,22.45184009833933,-0.5447512319571812
1230,15,0.35,2,10000,2,0.75,10000-0,8.698167151381424,28,Bernoulli,Reg,13.928430102434294,5.23026295105287,27.35565053715628,0.6013063281064001
1231,16,0.35,2,10000,2,0.75,10000-0,8.698167151381424,28,Bernoulli,VIM,15.648734066355829,6.950566914974404,48.31038043953681,0.7990840821989181
1232,17,0.35,2,10000,2,0.75,10000-0,8.698167151381424,28,Bernoulli,SNIPE(2),10.6185520637985,1.9203849124170755,3.687878211839139,0.2207804102858708
1233,18,0.35,2,10000,2,0.75,10000-0,8.698167151381424,28,Bernoulli,Lin's,3.84050167060836,-4.857665480773065,23.59691392309421,-0.5584700082478388
1234,19,0.35,2,10000,2,0.75,10000-0,8.698167151381424,28,Bernoulli,DM,3.988045364449925,-4.7101217869315,22.18524724772678,-0.5415073894255352
1235,20,0.35,2,10000,2,1.0,10000-0,8.698167151381424,28,Bernoulli,Reg,13.928430102434294,5.23026295105287,27.35565053715628,0.6013063281064001
1236,21,0.35,2,10000,2,1.0,10000-0,8.698167151381424,28,Bernoulli,VIM,15.741339124725297,7.043171973343872,49.60627144609661,0.8097305847043064
1237,22,0.35,2,10000,2,1.0,10000-0,8.698167151381424,28,Bernoulli,SNIPE(2),10.338470086332396,1.640302934950972,2.6905937184087723,0.1885802958719254
1238,23,0.35,2,10000,2,1.0,10000-0,8.698167151381424,28,Bernoulli,Lin's,3.840501670608361,-4.857665480773063,23.596913923094192,-0.5584700082478387
1239,24,0.35,2,10000,2,1.0,10000-0,8.698167151381424,28,Bernoulli,DM,4.016260849002943,-4.681906302378482,21.920246624251348,-0.5382635468938892
1240,25,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,28,Bernoulli,Reg,13.928430102434294,5.23026295105287,27.35565053715628,0.6013063281064001
1241,26,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,28,Bernoulli,VIM,15.86481253588702,7.166645384505594,51.36080606725534,0.8239259213784369
1242,27,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,28,Bernoulli,SNIPE(2),9.965027449710924,1.266860298329501,1.6049350154835125,0.1456468099866649
1243,28,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,28,Bernoulli,Lin's,3.84050167060836,-4.857665480773065,23.59691392309421,-0.5584700082478388
1244,29,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,28,Bernoulli,DM,4.053881495073631,-4.644285656307794,21.56938925738632,-0.5339384235183614
1245,30,0.35,2,10000,2,2.0,10000-0,8.698167151381423,28,Bernoulli,Reg,13.928430102434298,5.230262951052875,27.355650537156333,0.6013063281064008
1246,31,0.35,2,10000,2,2.0,10000-0,8.698167151381423,28,Bernoulli,VIM,16.111759358199407,7.413592206817984,54.96134940899236,0.8523165947254273
1247,32,0.35,2,10000,2,2.0,10000-0,8.698167151381423,28,Bernoulli,SNIPE(2),9.218142176467984,0.5199750250865627,0.2703740267137715,0.0597798382161443
1248,33,0.35,2,10000,2,2.0,10000-0,8.698167151381423,28,Bernoulli,Lin's,3.840501670608361,-4.857665480773062,23.596913923094185,-0.5584700082478387
1249,34,0.35,2,10000,2,2.0,10000-0,8.698167151381423,28,Bernoulli,DM,4.129122787215009,-4.569044364166413,20.876166401720862,-0.5252881767673053
1250,35,0.35,2,10000,2,4.0,10000-0,8.698167151381423,28,Bernoulli,Reg,13.928430102434294,5.230262951052872,27.355650537156293,0.6013063281064004
1251,36,0.35,2,10000,2,4.0,10000-0,8.698167151381423,28,Bernoulli,VIM,16.852599825135357,8.154432673753934,66.49477223078574,0.9374886147662576
1252,37,0.35,2,10000,2,4.0,10000-0,8.698167151381423,28,Bernoulli,SNIPE(2),6.97748635673916,-1.7206807946422629,2.9607423970507294,-0.1978210770954186
1253,38,0.35,2,10000,2,4.0,10000-0,8.698167151381423,28,Bernoulli,Lin's,3.840501670608361,-4.857665480773062,23.596913923094185,-0.5584700082478387
1254,39,0.35,2,10000,2,4.0,10000-0,8.698167151381423,28,Bernoulli,DM,4.354846663639144,-4.343320487742279,18.864432859241827,-0.4993374365141376
1260,0,0.35,2,10000,2,0.0,10000-0,8.698167151381423,29,Bernoulli,Reg,6.99417315690844,-1.7039939944729827,2.9035955331999914,-0.195902649928078
1261,1,0.35,2,10000,2,0.0,10000-0,8.698167151381423,29,Bernoulli,VIM,6.975608496467159,-1.7225586549142635,2.967208319620037,-0.1980369685860418
1262,2,0.35,2,10000,2,0.0,10000-0,8.698167151381423,29,Bernoulli,SNIPE(2),10.771052799410835,2.0728856480294127,4.296854909806318,0.2383129240854151
1263,3,0.35,2,10000,2,0.0,10000-0,8.698167151381423,29,Bernoulli,Lin's,3.490925942874656,-5.207241208506767,27.115361003571017,-0.5986595932086411
1264,4,0.35,2,10000,2,0.0,10000-0,8.698167151381423,29,Bernoulli,DM,3.545050230035113,-5.153116921346309,26.554614005065662,-0.5924370998697011
1265,5,0.35,2,10000,2,0.25,10000-0,8.698167151381424,29,Bernoulli,Reg,6.994173156908438,-1.7039939944729865,2.9035955332000034,-0.1959026499280784
1266,6,0.35,2,10000,2,0.25,10000-0,8.698167151381424,29,Bernoulli,VIM,7.027020342361809,-1.671146809019615,2.792731657296442,-0.1921263158013935
1267,7,0.35,2,10000,2,0.25,10000-0,8.698167151381424,29,Bernoulli,SNIPE(2),11.142798261477994,2.4446311100965694,5.976221264451985,0.2810512913296129
1268,8,0.35,2,10000,2,0.25,10000-0,8.698167151381424,29,Bernoulli,Lin's,3.4909259428746564,-5.207241208506768,27.115361003571028,-0.598659593208641
1269,9,0.35,2,10000,2,0.25,10000-0,8.698167151381424,29,Bernoulli,DM,3.5709051499929982,-5.127262001388426,26.28881563088165,-0.5894646437754563
1270,10,0.35,2,10000,2,0.5,10000-0,8.698167151381424,29,Bernoulli,Reg,6.99417315690844,-1.7039939944729845,2.9035955331999976,-0.1959026499280782
1271,11,0.35,2,10000,2,0.5,10000-0,8.698167151381424,29,Bernoulli,VIM,7.078432188256618,-1.6197349631248068,2.623541350768919,-0.1862156630167269
1272,12,0.35,2,10000,2,0.5,10000-0,8.698167151381424,29,Bernoulli,SNIPE(2),11.514543723545149,2.8163765721637226,7.93197699623268,0.3237896585738102
1273,13,0.35,2,10000,2,0.5,10000-0,8.698167151381424,29,Bernoulli,Lin's,3.4909259428746573,-5.207241208506767,27.115361003571017,-0.598659593208641
1274,14,0.35,2,10000,2,0.5,10000-0,8.698167151381424,29,Bernoulli,DM,3.5967600699508835,-5.101407081430541,26.024354210469667,-0.5864921876812111
1275,15,0.35,2,10000,2,0.75,10000-0,8.698167151381424,29,Bernoulli,Reg,6.994173156908441,-1.7039939944729836,2.9035955331999945,-0.1959026499280781
1276,16,0.35,2,10000,2,0.75,10000-0,8.698167151381424,29,Bernoulli,VIM,7.129844034151066,-1.5683231172303582,2.459637400039148,-0.1803050102321016
1277,17,0.35,2,10000,2,0.75,10000-0,8.698167151381424,29,Bernoulli,SNIPE(2),11.886289185612306,3.188122034230881,10.164122105148452,0.3665280258180081
1278,18,0.35,2,10000,2,0.75,10000-0,8.698167151381424,29,Bernoulli,Lin's,3.490925942874657,-5.207241208506767,27.115361003571017,-0.598659593208641
1279,19,0.35,2,10000,2,0.75,10000-0,8.698167151381424,29,Bernoulli,DM,3.622614989908768,-5.0755521614726575,25.76122974382977,-0.5835197315869665
1280,20,0.35,2,10000,2,1.0,10000-0,8.698167151381424,29,Bernoulli,Reg,6.994173156908436,-1.703993994472988,2.9035955332000096,-0.1959026499280786
1281,21,0.35,2,10000,2,1.0,10000-0,8.698167151381424,29,Bernoulli,VIM,7.181255880046982,-1.5169112713344424,2.301019805101474,-0.1743943574473077
1282,22,0.35,2,10000,2,1.0,10000-0,8.698167151381424,29,Bernoulli,SNIPE(2),12.25803464767946,3.559867496298036,12.672656591199248,0.4092663930622057
1283,23,0.35,2,10000,2,1.0,10000-0,8.698167151381424,29,Bernoulli,Lin's,3.4909259428746577,-5.207241208506767,27.115361003571017,-0.598659593208641
1284,24,0.35,2,10000,2,1.0,10000-0,8.698167151381424,29,Bernoulli,DM,3.6484699098666526,-5.049697241514772,25.499442230961897,-0.5805472754927214
1285,25,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,29,Bernoulli,Reg,6.99417315690844,-1.7039939944729845,2.9035955331999976,-0.1959026499280782
1286,26,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,29,Bernoulli,VIM,7.249805007906441,-1.4483621434749834,2.097752898651448,-0.166513487067785
1287,27,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,29,Bernoulli,SNIPE(2),12.753695263769002,4.055528112387577,16.447308270365944,0.4662508827211359
1288,28,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,29,Bernoulli,Lin's,3.4909259428746573,-5.207241208506767,27.115361003571017,-0.598659593208641
1289,29,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,29,Bernoulli,DM,3.682943136477165,-5.01522401490426,25.152471919672404,-0.576584000700395
1290,30,0.35,2,10000,2,2.0,10000-0,8.698167151381423,29,Bernoulli,Reg,6.994173156908434,-1.703993994472989,2.9035955332000127,-0.1959026499280787
1291,31,0.35,2,10000,2,2.0,10000-0,8.698167151381423,29,Bernoulli,VIM,7.386903263628381,-1.311263887753042,1.7194129833252223,-0.1507517463083921
1292,32,0.35,2,10000,2,2.0,10000-0,8.698167151381423,29,Bernoulli,SNIPE(2),13.745016495948084,5.046849344566661,25.47068830675294,0.5802198620389967
1293,33,0.35,2,10000,2,2.0,10000-0,8.698167151381423,29,Bernoulli,Lin's,3.4909259428746577,-5.207241208506765,27.115361003571,-0.5986595932086409
1294,34,0.35,2,10000,2,2.0,10000-0,8.698167151381423,29,Bernoulli,DM,3.7518895896981896,-4.9462775616832335,24.465661717211034,-0.568657451115742
1295,35,0.35,2,10000,2,4.0,10000-0,8.698167151381423,29,Bernoulli,Reg,6.994173156908432,-1.7039939944729907,2.9035955332000185,-0.1959026499280789
1296,36,0.35,2,10000,2,4.0,10000-0,8.698167151381423,29,Bernoulli,VIM,7.7981980307868,-0.8999691205946228,0.8099444180238586,-0.1034665240310646
1297,37,0.35,2,10000,2,4.0,10000-0,8.698167151381423,29,Bernoulli,SNIPE(2),16.71898019248533,8.020813041103906,64.3334418403425,0.9221267999925776
1298,38,0.35,2,10000,2,4.0,10000-0,8.698167151381423,29,Bernoulli,Lin's,3.4909259428746573,-5.207241208506765,27.115361003571,-0.5986595932086409
1299,39,0.35,2,10000,2,4.0,10000-0,8.698167151381423,29,Bernoulli,DM,3.958728949361265,-4.739438202020159,22.462274470768072,-0.5448778023617828
1305,0,0.35,2,10000,2,0.0,10000-0,8.698167151381423,30,Bernoulli,Reg,15.544078785997158,6.845911634615735,46.86650610896709,0.7870522048462225
1306,1,0.35,2,10000,2,0.0,10000-0,8.698167151381423,30,Bernoulli,VIM,15.14848222093324,6.4503150695518165,41.60656449648726,0.7415717538294712
1307,2,0.35,2,10000,2,0.0,10000-0,8.698167151381423,30,Bernoulli,SNIPE(2),17.22648869311986,8.528321541738439,72.73226831927991,0.9804734024206456
1308,3,0.35,2,10000,2,0.0,10000-0,8.698167151381423,30,Bernoulli,Lin's,3.840091919811487,-4.858075231569936,23.600894955593287,-0.5585171159648717
1309,4,0.35,2,10000,2,0.0,10000-0,8.698167151381423,30,Bernoulli,DM,3.858945373094787,-4.839221778286635,23.418067419443663,-0.5563495957327149
1310,5,0.35,2,10000,2,0.25,10000-0,8.698167151381424,30,Bernoulli,Reg,15.544078785997158,6.845911634615733,46.866506108967066,0.7870522048462222
1311,6,0.35,2,10000,2,0.25,10000-0,8.698167151381424,30,Bernoulli,VIM,15.105850101540634,6.407682950159209,41.05840078976103,0.7366704776582219
1312,7,0.35,2,10000,2,0.25,10000-0,8.698167151381424,30,Bernoulli,SNIPE(2),17.36530118947962,8.667134038098196,75.11921243436034,0.9964322238532402
1313,8,0.35,2,10000,2,0.25,10000-0,8.698167151381424,30,Bernoulli,Lin's,3.840091919811488,-4.858075231569937,23.600894955593297,-0.5585171159648717
1314,9,0.35,2,10000,2,0.25,10000-0,8.698167151381424,30,Bernoulli,DM,3.867835139679817,-4.830332011701607,23.332107343269293,-0.5553275681687105
1315,10,0.35,2,10000,2,0.5,10000-0,8.698167151381424,30,Bernoulli,Reg,15.544078785997163,6.845911634615739,46.86650610896714,0.7870522048462227
1316,11,0.35,2,10000,2,0.5,10000-0,8.698167151381424,30,Bernoulli,VIM,15.063217982151276,6.365050830769851,40.51387207828397,0.7317692014873464
1317,12,0.35,2,10000,2,0.5,10000-0,8.698167151381424,30,Bernoulli,SNIPE(2),17.50411368583939,8.805946534457965,77.54469436773223,1.0123910452858362
1318,13,0.35,2,10000,2,0.5,10000-0,8.698167151381424,30,Bernoulli,Lin's,3.840091919811488,-4.858075231569936,23.600894955593287,-0.5585171159648716
1319,14,0.35,2,10000,2,0.5,10000-0,8.698167151381424,30,Bernoulli,DM,3.876724906264847,-4.821442245116578,23.246305322994782,-0.5543055406047062
1320,15,0.35,2,10000,2,0.75,10000-0,8.698167151381424,30,Bernoulli,Reg,15.544078785997163,6.845911634615739,46.86650610896714,0.7870522048462227
1321,16,0.35,2,10000,2,0.75,10000-0,8.698167151381424,30,Bernoulli,VIM,15.020585862760647,6.322418711379223,39.97297836199812,0.7268679253163248
1322,17,0.35,2,10000,2,0.75,10000-0,8.698167151381424,30,Bernoulli,SNIPE(2),17.642926182199147,8.944759030817723,80.00871411939521,1.028349866718431
1323,18,0.35,2,10000,2,0.75,10000-0,8.698167151381424,30,Bernoulli,Lin's,3.840091919811489,-4.858075231569936,23.600894955593287,-0.5585171159648716
1324,19,0.35,2,10000,2,0.75,10000-0,8.698167151381424,30,Bernoulli,DM,3.885614672849876,-4.812552478531549,23.16066135862016,-0.5532835130407019
1325,20,0.35,2,10000,2,1.0,10000-0,8.698167151381424,30,Bernoulli,Reg,15.544078785997163,6.845911634615739,46.86650610896714,0.7870522048462227
1326,21,0.35,2,10000,2,1.0,10000-0,8.698167151381424,30,Bernoulli,VIM,14.977953743366465,6.279786591985038,39.43571964087506,0.7219666491448944
1327,22,0.35,2,10000,2,1.0,10000-0,8.698167151381424,30,Bernoulli,SNIPE(2),17.78173867855891,9.083571527177485,82.5112716893495,1.0443086881510264
1328,23,0.35,2,10000,2,1.0,10000-0,8.698167151381424,30,Bernoulli,Lin's,3.840091919811488,-4.858075231569936,23.600894955593287,-0.5585171159648716
1329,24,0.35,2,10000,2,1.0,10000-0,8.698167151381424,30,Bernoulli,DM,3.894504439434904,-4.8036627119465205,23.0751754501454,-0.5522614854766976
1330,25,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,30,Bernoulli,Reg,15.54407878599716,6.845911634615737,46.86650610896711,0.7870522048462225
1331,26,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,30,Bernoulli,VIM,14.921110917517847,6.222943766136424,38.72502911649619,0.7154316142508379
1332,27,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,30,Bernoulli,SNIPE(2),17.966822007038587,9.268654855657164,85.90796283329709,1.0655871167278197
1333,28,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,30,Bernoulli,Lin's,3.84009191981149,-4.858075231569934,23.60089495559327,-0.5585171159648714
1334,29,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,30,Bernoulli,DM,3.906357461548279,-4.791809689833146,22.96144010357883,-0.5508987820580248
1335,30,0.35,2,10000,2,2.0,10000-0,8.698167151381423,30,Bernoulli,Reg,15.544078785997163,6.8459116346157405,46.86650610896716,0.7870522048462231
1336,31,0.35,2,10000,2,2.0,10000-0,8.698167151381423,30,Bernoulli,VIM,14.807425265801696,6.109258114420275,37.32303470860997,0.7023615444605495
1337,32,0.35,2,10000,2,2.0,10000-0,8.698167151381423,30,Bernoulli,SNIPE(2),18.33698866399795,9.638821512616529,92.90688015207915,1.108143973881407
1338,33,0.35,2,10000,2,2.0,10000-0,8.698167151381423,30,Bernoulli,Lin's,3.840091919811489,-4.858075231569933,23.60089495559326,-0.5585171159648714
1339,34,0.35,2,10000,2,2.0,10000-0,8.698167151381423,30,Bernoulli,DM,3.930063505775022,-4.7681036456064,22.73481237524505,-0.5481733752206798
1340,35,0.35,2,10000,2,4.0,10000-0,8.698167151381423,30,Bernoulli,Reg,15.54407878599716,6.845911634615739,46.86650610896714,0.787052204846223
1341,36,0.35,2,10000,2,4.0,10000-0,8.698167151381423,30,Bernoulli,VIM,14.466368310667496,5.768201159286074,33.272144613989205,0.6631513350913222
1342,37,0.35,2,10000,2,4.0,10000-0,8.698167151381423,30,Bernoulli,SNIPE(2),19.44748863487604,10.749321483494615,115.54791235551887,1.2358145453421685
1343,38,0.35,2,10000,2,4.0,10000-0,8.698167151381423,30,Bernoulli,Lin's,3.84009191981149,-4.8580752315699325,23.60089495559325,-0.5585171159648713
1344,39,0.35,2,10000,2,4.0,10000-0,8.698167151381423,30,Bernoulli,DM,4.001181638455256,-4.696985512926167,22.06167290863829,-0.5399971547086448
1350,0,0.35,2,10000,2,0.0,10000-0,8.698167151381423,31,Bernoulli,Reg,2.071572606201001,-6.626594545180422,43.91175526621492,-0.7618380320649507
1351,1,0.35,2,10000,2,0.0,10000-0,8.698167151381423,31,Bernoulli,VIM,1.997835436476164,-6.700331714905259,44.89444508976525,-0.7703153547516188
1352,2,0.35,2,10000,2,0.0,10000-0,8.698167151381423,31,Bernoulli,SNIPE(2),0.7088074191982457,-7.989359732183177,63.82986893023004,-0.9185107153194136
1353,3,0.35,2,10000,2,0.0,10000-0,8.698167151381423,31,Bernoulli,Lin's,3.356523689382413,-5.341643461999009,28.53315487511676,-0.6141113833562812
1354,4,0.35,2,10000,2,0.0,10000-0,8.698167151381423,31,Bernoulli,DM,3.3590850884550707,-5.339082062926352,28.505797274661905,-0.6138169076319039
1355,5,0.35,2,10000,2,0.25,10000-0,8.698167151381424,31,Bernoulli,Reg,2.0715726062010003,-6.626594545180424,43.91175526621495,-0.7618380320649509
1356,6,0.35,2,10000,2,0.25,10000-0,8.698167151381424,31,Bernoulli,VIM,1.9616975405871608,-6.736469610794264,45.38002281715462,-0.7744700111591201
1357,7,0.35,2,10000,2,0.25,10000-0,8.698167151381424,31,Bernoulli,SNIPE(2),0.5067038455075455,-8.19146330587388,67.10007109147823,-0.94174590615598
1358,8,0.35,2,10000,2,0.25,10000-0,8.698167151381424,31,Bernoulli,Lin's,3.356523689382413,-5.341643461999011,28.53315487511678,-0.6141113833562812
1359,9,0.35,2,10000,2,0.25,10000-0,8.698167151381424,31,Bernoulli,DM,3.362036509326781,-5.336130642054644,28.474290229074505,-0.613477592369235
1360,10,0.35,2,10000,2,0.5,10000-0,8.698167151381424,31,Bernoulli,Reg,2.071572606200999,-6.626594545180426,43.911755266214975,-0.761838032064951
1361,11,0.35,2,10000,2,0.5,10000-0,8.698167151381424,31,Bernoulli,VIM,1.9255596447012693,-6.772607506680155,45.86821243954039,-0.7786246675662636
1362,12,0.35,2,10000,2,0.5,10000-0,8.698167151381424,31,Bernoulli,SNIPE(2),0.3046002718168454,-8.39356687956458,70.45196496172346,-0.9649810969925464
1363,13,0.35,2,10000,2,0.5,10000-0,8.698167151381424,31,Bernoulli,Lin's,3.3565236893824126,-5.341643461999012,28.53315487511679,-0.6141113833562813
1364,14,0.35,2,10000,2,0.5,10000-0,8.698167151381424,31,Bernoulli,DM,3.3649879301984904,-5.333179221182935,28.44280060525741,-0.6131382771065661
1365,15,0.35,2,10000,2,0.75,10000-0,8.698167151381424,31,Bernoulli,Reg,2.0715726062010003,-6.626594545180424,43.91175526621495,-0.7618380320649509
1366,16,0.35,2,10000,2,0.75,10000-0,8.698167151381424,31,Bernoulli,VIM,1.8894217488125729,-6.808745402568852,46.35901395700248,-0.7827793239737295
1367,17,0.35,2,10000,2,0.75,10000-0,8.698167151381424,31,Bernoulli,SNIPE(2),0.1024966981261462,-8.595670453255279,73.88555054096581,-0.9882162878291126
1368,18,0.35,2,10000,2,0.75,10000-0,8.698167151381424,31,Bernoulli,Lin's,3.356523689382413,-5.341643461999011,28.53315487511678,-0.6141113833562812
1369,19,0.35,2,10000,2,0.75,10000-0,8.698167151381424,31,Bernoulli,DM,3.367939351070201,-5.330227800311223,28.41132840321062,-0.6127989618438969
1370,20,0.35,2,10000,2,1.0,10000-0,8.698167151381424,31,Bernoulli,Reg,2.071572606201,-6.626594545180424,43.91175526621495,-0.7618380320649509
1371,21,0.35,2,10000,2,1.0,10000-0,8.698167151381424,31,Bernoulli,VIM,1.8532838529270408,-6.844883298454383,46.85242736945976,-0.7869339803808315
1372,22,0.35,2,10000,2,1.0,10000-0,8.698167151381424,31,Bernoulli,SNIPE(2),-0.0996068755645538,-8.797774026945978,77.40082782920526,-1.011451478665679
1373,23,0.35,2,10000,2,1.0,10000-0,8.698167151381424,31,Bernoulli,Lin's,3.356523689382413,-5.341643461999011,28.53315487511678,-0.6141113833562812
1374,24,0.35,2,10000,2,1.0,10000-0,8.698167151381424,31,Bernoulli,DM,3.3708907719419114,-5.327276379439513,28.379873622934166,-0.6124596465812279
1375,25,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,31,Bernoulli,Reg,2.071572606200999,-6.626594545180426,43.911755266214975,-0.761838032064951
1376,26,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,31,Bernoulli,VIM,1.805099991742288,-6.893067159639137,47.51437486729556,-0.7924735222574326
1377,27,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,31,Bernoulli,SNIPE(2),-0.3690783071521543,-9.06724545853358,82.21494020529781,-1.0424317331144342
1378,28,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,31,Bernoulli,Lin's,3.356523689382413,-5.341643461999011,28.53315487511678,-0.6141113833562812
1379,29,0.35,2,10000,2,1.3333333333333333,10000-0,8.698167151381424,31,Bernoulli,DM,3.374825999770858,-5.323341151610567,28.33796101643052,-0.6120072262310026
1380,30,0.35,2,10000,2,2.0,10000-0,8.698167151381423,31,Bernoulli,Reg,2.071572606201002,-6.626594545180421,43.9117552662149,-0.7618380320649506
1381,31,0.35,2,10000,2,2.0,10000-0,8.698167151381423,31,Bernoulli,VIM,1.7087322693734843,-6.989434882007938,48.852199969829314,-0.8035526060105539
1382,32,0.35,2,10000,2,2.0,10000-0,8.698167151381423,31,Bernoulli,SNIPE(2),-0.908021170327354,-9.606188321708776,92.27885407213408,-1.1043922420119443
1383,33,0.35,2,10000,2,2.0,10000-0,8.698167151381423,31,Bernoulli,Lin's,3.3565236893824126,-5.34164346199901,28.533154875116768,-0.6141113833562812
1384,34,0.35,2,10000,2,2.0,10000-0,8.698167151381423,31,Bernoulli,DM,3.382696455428752,-5.315470695952671,28.25422871953157,-0.6111023855305517
1385,35,0.35,2,10000,2,4.0,10000-0,8.698167151381423,31,Bernoulli,Reg,2.071572606201001,-6.626594545180422,43.91175526621492,-0.7618380320649507
1386,36,0.35,2,10000,2,4.0,10000-0,8.698167151381423,31,Bernoulli,VIM,1.4196291022771794,-7.2785380491042435,52.97711613225821,-0.8367898572687561
1387,37,0.35,2,10000,2,4.0,10000-0,8.698167151381423,31,Bernoulli,SNIPE(2),-2.524849759852953,-11.223016911234376,125.9561085898528,-1.290273768704475
1388,38,0.35,2,10000,2,4.0,10000-0,8.698167151381423,31,Bernoulli,Lin's,3.356523689382413,-5.341643461999009,28.53315487511676,-0.6141113833562812
1389,39,0.35,2,10000,2,4.0,10000-0,8.698167151381423,31,Bernoulli,DM,3.4063078224024337,-5.291859328978989,28.003775157701952,-0.6083878634291993
1395,0,0.35,2,10000,2,0.0,10000-0,8.698167151381423,32,Bernoulli,Reg,7.367760412832032,-1.3304067385493905,1.7699820899776264,-0.1529525376318042
1396,1,0.35,2,10000,2,0.0,10000-0,8.698167151381423,32,Bernoulli,VIM,7.348614083186563,-1.3495530681948598,1.82129348387416,-0.1551537289071901
1397,2,0.35,2,10000,2,0.0,10000-0,8.698167151381423,32,Bernoulli,SNIPE(2),8.944012764790221,0.2458456134087985,0.0604400656323484,0.0282640709393304
1398,3,0.35,2,10000,2,0.0,10000-0,8.698167151381423,32,Bernoulli,Lin's,3.5692608884774524,-5.12890626290397,26.30567945365557,-0.5896536791764698
1399,4,0.35,2,10000,2,0.0,10000-0,8.698167151381423,32,Bernoulli,DM,3.677127704886999,-5.021039446494424,25.21083712325303,-0.5772525819645802
1400,5,0.35,2,10000,2,0.25,10000-0,8.698167151381424,32,Bernoulli,Reg,7.367760412832034,-1.3304067385493905,1.7699820899776264,-0.1529525376318042
1401,6,0.35,2,10000,2,0.25,10000-0,8.698167151381424,32,Bernoulli,VIM,7.392906959120152,-1.3052601922612723,1.7037041695019337,-0.1500615209554778
1402,7,0.35,2,10000,2,0.25,10000-0,8.698167151381424,32,Bernoulli,SNIPE(2),9.099266647090484,0.4010994957090599,0.1608808054580621,0.0461131050632153
1403,8,0.35,2,10000,2,0.25,10000-0,8.698167151381424,32,Bernoulli,Lin's,3.569260888477452,-5.128906262903973,26.3056794536556,-0.58965367917647
1404,9,0.35,2,10000,2,0.25,10000-0,8.698167151381424,32,Bernoulli,DM,3.727332163122554,-4.97083498825887,24.709200480498563,-0.5714807386139289
1405,10,0.35,2,10000,2,0.5,10000-0,8.698167151381424,32,Bernoulli,Reg,7.367760412832035,-1.3304067385493896,1.769982089977624,-0.1529525376318041
1406,11,0.35,2,10000,2,0.5,10000-0,8.698167151381424,32,Bernoulli,VIM,7.43719983505546,-1.2609673163259645,1.590038572842305,-0.1449693130035677
