Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
7,0.35,2,6000,1,1,6000-0,4.978827140863659,4,Bernoulli,Lin's,4.919286946586819,-0.0595401942768401,0.0035450347345238,-0.0119586787394494
8,0.35,2,7000,1,1,7000-0,4.967981977378511,4,Bernoulli,Reg,4.961739747976695,-0.006242229401816,3.896542790489699e-05,-0.0012564919579498
9,0.35,2,7000,1,1,7000-0,4.967981977378511,4,Bernoulli,VIM,4.962129328774616,-0.0058526486038958,3.425349568068455e-05,-0.0011780736384603
10,0.35,2,7000,1,1,7000-0,4.967981977378511,4,Bernoulli,SNIPE(1),4.728724138891793,-0.2392578384867185,0.0572443132773367,-0.0481599650675402
11,0.35,2,7000,1,1,7000-0,4.967981977378511,4,Bernoulli,Lin's,4.96830247445693,0.0003204970784187,1.0271837727495225e-07,6.451252840250148e-05
12,0.35,2,8000,1,1,8000-0,4.98197865243568,4,Bernoulli,Reg,4.953136237432264,-0.0288424150034156,0.0008318849032292,-0.0057893493761388
13,0.35,2,8000,1,1,8000-0,4.98197865243568,4,Bernoulli,VIM,4.953130811351879,-0.0288478410838006,0.0008321979351962,-0.0057904385177758
14,0.35,2,8000,1,1,8000-0,4.98197865243568,4,Bernoulli,SNIPE(1),4.847727752574419,-0.1342508998612608,0.0180233041135582,-0.0269473053232827
15,0.35,2,8000,1,1,8000-0,4.98197865243568,4,Bernoulli,Lin's,4.9549973543510735,-0.026981298084606,0.0007279904463303,-0.0054157795460273
16,0.35,2,9000,1,1,9000-0,5.071378466486561,4,Bernoulli,Reg,5.13827052843623,0.0668920619496695,0.0044745479518784,0.013190114362735
17,0.35,2,9000,1,1,9000-0,5.071378466486561,4,Bernoulli,VIM,5.1381166637167714,0.0667381972302108,0.0044539869695385,0.0131597745408354
18,0.35,2,9000,1,1,9000-0,5.071378466486561,4,Bernoulli,SNIPE(1),4.9764247720473005,-0.0949536944392601,0.0090162040876643,-0.0187234486770702
19,0.35,2,9000,1,1,9000-0,5.071378466486561,4,Bernoulli,Lin's,5.139406667819578,0.0680282013330177,0.0046278361766056,0.0134141440601548
20,0.35,2,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,Reg,5.078281606883618,0.0758123158204213,0.0057475072300553,0.0151549787533645
21,0.35,2,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,VIM,5.078286906299103,0.0758176152359064,0.0057483107800599,0.0151560381132879
22,0.35,2,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,SNIPE(1),4.895786707219526,-0.1066825838436704,0.0113811736955617,-0.0213259847560197
23,0.35,2,10000,1,1,10000-0,5.002469291063196,4,Bernoulli,Lin's,5.079289650608027,0.0768203595448309,0.005901367640597,0.0153564879812593
0,0.35,2,5000,1,1,5000-0,5.004068224950669,5,Bernoulli,Reg,4.679379768298901,-0.324688456651768,0.105422593882907,-0.0648848980581132
1,0.35,2,5000,1,1,5000-0,5.004068224950669,5,Bernoulli,VIM,4.68950324236599,-0.3145649825846792,0.0989511282684995,-0.0628618492881919
2,0.35,2,5000,1,1,5000-0,5.004068224950669,5,Bernoulli,SNIPE(1),4.669153961665352,-0.3349142632853166,0.1121675637519463,-0.0669283967023887
3,0.35,2,5000,1,1,5000-0,5.004068224950669,5,Bernoulli,Lin's,4.684896319632528,-0.3191719053181412,0.1018707051444125,-0.0637824847644413
4,0.35,2,6000,1,1,6000-0,4.978827140863659,5,Bernoulli,Reg,4.637611887406589,-0.3412152534570705,0.1164278491917728,-0.0685332597021798
