Unnamed: 0,p,ratio,n,beta,pct,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
25,0.35,2,10000,1,1,10000-0,15.749510423382024,4,Bernoulli,Reg,17.170251406367303,1.4207409829852775,2.018504940733973,0.0902085807617243
26,0.35,2,10000,1,1,10000-0,15.749510423382024,4,Bernoulli,VIM,15.891976559625478,0.1424661362434527,0.020296599976138,0.0090457501480137
27,0.35,2,10000,1,1,10000-0,15.749510423382024,4,Bernoulli,SNIPE(1),24.892077705719835,9.14256728233781,83.58653651207376,0.5804985067195854
28,0.35,2,10000,1,1,10000-0,15.749510423382024,4,Bernoulli,Lin's,5.384207924650564,-10.36530249873146,107.43949589020868,-0.6581349019803774
29,0.35,2,10000,1,1,10000-0,15.749510423382024,4,Bernoulli,DM,4.867736361125738,-10.881774062256287,118.4130067419937,-0.6909277666244785
0,0.35,2,5000,1,1,5000-0,14.53967409645214,5,Bernoulli,Reg,9.31070921887702,-5.228964877575121,27.342073690914205,-0.3596342560973257
1,0.35,2,5000,1,1,5000-0,14.53967409645214,5,Bernoulli,VIM,8.896344768185228,-5.643329328266912,31.847165907277475,-0.3881331377051947
2,0.35,2,5000,1,1,5000-0,14.53967409645214,5,Bernoulli,SNIPE(1),9.593852015171905,-4.945822081280237,24.46115605967918,-0.3401604498471585
3,0.35,2,5000,1,1,5000-0,14.53967409645214,5,Bernoulli,Lin's,5.321892179839748,-9.217781916612392,84.96750346222642,-0.6339744519350433
4,0.35,2,5000,1,1,5000-0,14.53967409645214,5,Bernoulli,DM,5.284914884935238,-9.254759211516902,85.65056806315694,-0.6365176516422179
5,0.35,2,6000,1,1,6000-0,14.780512241414064,5,Bernoulli,Reg,7.531069491248288,-7.249442750165776,52.55442018793113,-0.4904730385360593
6,0.35,2,6000,1,1,6000-0,14.780512241414064,5,Bernoulli,VIM,6.272921804013342,-8.507590437400722,72.37909505055221,-0.5755951010657797
7,0.35,2,6000,1,1,6000-0,14.780512241414064,5,Bernoulli,SNIPE(1),14.24864161052044,-0.5318706308936232,0.2828863680071807,-0.0359845871514084
8,0.35,2,6000,1,1,6000-0,14.780512241414064,5,Bernoulli,Lin's,5.056942614073762,-9.723569627340302,94.54780629773482,-0.6578641841718769
9,0.35,2,6000,1,1,6000-0,14.780512241414064,5,Bernoulli,DM,5.44747086996895,-9.333041371445113,87.10566124110606,-0.6314423491558377
10,0.35,2,7000,1,1,7000-0,15.667267614735366,5,Bernoulli,Reg,13.88796483940908,-1.7793027753262862,3.1659183662838246,-0.1135681612824956
11,0.35,2,7000,1,1,7000-0,15.667267614735366,5,Bernoulli,VIM,11.560559698174334,-4.106707916561032,16.86504991194505,-0.2621202380368223
12,0.35,2,7000,1,1,7000-0,15.667267614735366,5,Bernoulli,SNIPE(1),24.534583843129475,8.86731622839411,78.62929709434154,0.5659771982227603
13,0.35,2,7000,1,1,7000-0,15.667267614735366,5,Bernoulli,Lin's,5.089114977413571,-10.578152637321796,111.89731321847805,-0.6751753335324941
14,0.35,2,7000,1,1,7000-0,15.667267614735366,5,Bernoulli,DM,5.58615152284988,-10.081116091885486,101.6289016580725,-0.6434508134911797
15,0.35,2,8000,1,1,8000-0,13.12219122475102,5,Bernoulli,Reg,11.172534355569988,-1.949656869181032,3.801161907544784,-0.1485770810521034
16,0.35,2,8000,1,1,8000-0,13.12219122475102,5,Bernoulli,VIM,9.85658641618548,-3.265604808565538,10.664174765726363,-0.2488612421990901
17,0.35,2,8000,1,1,8000-0,13.12219122475102,5,Bernoulli,SNIPE(1),16.042031069420332,2.9198398446693137,8.525464718518522,0.2225116060770342
18,0.35,2,8000,1,1,8000-0,13.12219122475102,5,Bernoulli,Lin's,4.666783732518431,-8.455407492232588,71.49391585970298,-0.6443594173726135
19,0.35,2,8000,1,1,8000-0,13.12219122475102,5,Bernoulli,DM,5.088940664118178,-8.03325056063284,64.53311456990784,-0.6121881950234469
20,0.35,2,9000,1,1,9000-0,16.871115376475643,5,Bernoulli,Reg,17.819116735338174,0.9480013588625305,0.8987065764052042,0.0561907934186961
