Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
11,0.35,2,10000,1,0.4,10000-0,15.299216480323178,2,Bernoulli,VIM,19.306517183645383,4.007300703322208,16.058458926846665,0.2619284921208957
12,0.35,2,10000,1,0.4,10000-0,15.299216480323178,2,Bernoulli,SNIPE(1),19.89951409043055,4.600297610107372,21.1627381015596,0.3006884447987232
13,0.35,2,10000,1,0.4,10000-0,15.299216480323178,2,Bernoulli,Lin's,5.494692493312109,-9.80452398701107,96.12869061187544,-0.6408513795213623
14,0.35,2,10000,1,0.4,10000-0,15.299216480323178,2,Bernoulli,DM,5.546794750866502,-9.752421729456676,95.10972958917876,-0.6374458288108796
15,0.35,2,10000,1,0.6,10000-0,15.248341408997732,2,Bernoulli,Reg,19.078599205206757,3.830257796209022,14.670874785419992,0.251191765285952
16,0.35,2,10000,1,0.6,10000-0,15.248341408997732,2,Bernoulli,VIM,19.058478485274808,3.810137076277076,14.517144540021228,0.2498722303022932
17,0.35,2,10000,1,0.6,10000-0,15.248341408997732,2,Bernoulli,SNIPE(1),19.907946495351094,4.659605086353366,21.711919560770163,0.3055811095365316
18,0.35,2,10000,1,0.6,10000-0,15.248341408997732,2,Bernoulli,Lin's,5.353366461975637,-9.894974947022096,97.91052920219492,-0.6489213929315142
19,0.35,2,10000,1,0.6,10000-0,15.248341408997732,2,Bernoulli,DM,5.432506237954913,-9.81583517104282,96.3506201050812,-0.6437313349536296
20,0.35,2,10000,1,0.8,10000-0,15.172090223369102,2,Bernoulli,Reg,18.709059371001462,3.5369691476323606,12.510150751303188,0.2331233927270269
21,0.35,2,10000,1,0.8,10000-0,15.172090223369102,2,Bernoulli,VIM,18.70400914354664,3.5319189201775405,12.474451258708084,0.232790529727897
22,0.35,2,10000,1,0.8,10000-0,15.172090223369102,2,Bernoulli,SNIPE(1),19.80954870088993,4.637458477520829,21.506021130729803,0.3056571908844764
23,0.35,2,10000,1,0.8,10000-0,15.172090223369102,2,Bernoulli,Lin's,5.157856977347481,-10.014233246021622,100.28486750572476,-0.6600430855991752
24,0.35,2,10000,1,0.8,10000-0,15.172090223369102,2,Bernoulli,DM,5.264235313007535,-9.907854910361568,98.16558892477585,-0.6530316366759278
25,0.35,2,10000,1,1.0,10000-0,14.971245979209506,2,Bernoulli,Reg,17.811701955932953,2.8404559767234474,8.068190155703954,0.1897274268733527
26,0.35,2,10000,1,1.0,10000-0,14.971245979209506,2,Bernoulli,VIM,17.828899181090744,2.857653201881238,8.166181822222091,0.1908761105020682
27,0.35,2,10000,1,1.0,10000-0,14.971245979209506,2,Bernoulli,SNIPE(1),19.182985980917344,4.211740001707838,17.73875384198594,0.2813219425795729
28,0.35,2,10000,1,1.0,10000-0,14.971245979209506,2,Bernoulli,Lin's,4.698710849038482,-10.272535130171024,105.5249780005978,-0.6861509819848289
29,0.35,2,10000,1,1.0,10000-0,14.971245979209506,2,Bernoulli,DM,4.832772907950958,-10.138473071258549,102.78863621663474,-0.6771963459379263
0,0.35,2,10000,1,0.0,10000-0,15.355574144668903,3,Bernoulli,Reg,17.994162207789913,2.638588063121009,6.962146966844679,0.1718325891472489
1,0.35,2,10000,1,0.0,10000-0,15.355574144668903,3,Bernoulli,VIM,18.02760061747848,2.672026472809573,7.13972547139517,0.1740101964039709
2,0.35,2,10000,1,0.0,10000-0,15.355574144668903,3,Bernoulli,SNIPE(1),18.01309446039831,2.657520315729407,7.062414228514527,0.1730655129331022
3,0.35,2,10000,1,0.0,10000-0,15.355574144668903,3,Bernoulli,Lin's,4.666873594764923,-10.68870054990398,114.24831944551768,-0.6960795115313124
4,0.35,2,10000,1,0.0,10000-0,15.355574144668903,3,Bernoulli,DM,4.667436385440311,-10.688137759228592,114.236288760248,-0.6960428609528263
5,0.35,2,10000,1,0.2,10000-0,15.333983052695933,3,Bernoulli,Reg,17.873886743471683,2.53990369077575,6.451110758416277,0.1656388742603441
6,0.35,2,10000,1,0.2,10000-0,15.333983052695933,3,Bernoulli,VIM,17.910459606414932,2.576476553718999,6.638231431863731,0.1680239599107955
7,0.35,2,10000,1,0.2,10000-0,15.333983052695933,3,Bernoulli,SNIPE(1),17.766190933610183,2.43220788091425,5.915635175981387,0.1586155320868594
8,0.35,2,10000,1,0.2,10000-0,15.333983052695933,3,Bernoulli,Lin's,4.599319510093494,-10.73466354260244,115.23300137287794,-0.7000570892580407
9,0.35,2,10000,1,0.2,10000-0,15.333983052695933,3,Bernoulli,DM,4.382672550727141,-10.951310501968791,119.93120171053194,-0.7141856401128208
10,0.35,2,10000,1,0.4,10000-0,15.299216480323178,3,Bernoulli,Reg,17.776486946903123,2.477270466579945,6.13686896458922,0.1619213944561176
11,0.35,2,10000,1,0.4,10000-0,15.299216480323178,3,Bernoulli,VIM,17.814757424323975,2.515540944000797,6.327946240944422,0.1644228609508282
12,0.35,2,10000,1,0.4,10000-0,15.299216480323178,3,Bernoulli,SNIPE(1),17.54403628244823,2.2448198021250505,5.039215944012751,0.1467277624976538
13,0.35,2,10000,1,0.4,10000-0,15.299216480323178,3,Bernoulli,Lin's,4.546066475684026,-10.753150004639153,115.630235022271,-0.7028562553166778
14,0.35,2,10000,1,0.4,10000-0,15.299216480323178,3,Bernoulli,DM,4.112581168331889,-11.186635311991289,125.14080960349044,-0.7311900793337218
15,0.35,2,10000,1,0.6,10000-0,15.248341408997732,3,Bernoulli,Reg,17.706885515945064,2.4585441069473326,6.044439125805457,0.1612335427836496
16,0.35,2,10000,1,0.6,10000-0,15.248341408997732,3,Bernoulli,VIM,17.745104358286966,2.4967629492892343,6.233825224943476,0.1637399689789176
17,0.35,2,10000,1,0.6,10000-0,15.248341408997732,3,Bernoulli,SNIPE(1),17.351658029266833,2.1033166202691014,4.423940805100235,0.1379374034101818
